Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,7,0
1,8,0,0,14,8,-1
3,7,0,0,14,9,-1
3,6,0,0,13,9,-1
1,7,0,0,12,9,-1
1,8,0,0,12,8,-1
0,8,1,0,11,8,-1
0,8,2,0,12,8,-1
2,8,1,0,12,9,-1
0,8,2,0,11,9,-1
2,8,1,0,10,9,-1
1,9,1,0,9,9,-1
1,10,1,0,9,10,-1
0,10,2,0,9,9,-1
0,10,3,0,9,8,-1
3,9,3,0,9,7,-1
1,10,3,0,10,7,-1
3,9,3,0,11,7,-1
1,10,3,0,11,8,-1
3,9,3,0,10,8,-1
1,10,3,0,10,7,-1
3,9,3,0,9,7,-1
0,9,4,1,8,7,-1
2,9,3,1,8,6,-1
1,10,3,0,9,5,-1
3,9,3,0,11,5,-1
0,9,4,1,10,5,-1
2,9,3,1,9,4,-1
1,10,3,1,9,3,-1
2,10,2,1,10,2,-101
2,10,2,1,10,2,-101
