Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,7,0
1,8,0,0,13,7,-1
3,7,0,0,13,6,-1
1,8,0,0,13,5,-1
3,7,0,0,12,5,-1
3,6,0,0,11,5,-1
1,7,0,0,12,5,-1
3,6,0,0,11,5,-1
3,5,0,0,12,5,-1
1,6,0,0,12,4,-1
1,7,0,0,12,5,-1
0,7,1,0,13,5,-1
1,8,1,0,14,5,-1
2,8,0,0,14,6,-1
0,8,1,0,14,5,-1
1,9,1,0,14,4,-1
3,8,1,0,14,5,-1
0,8,2,0,14,6,-1
2,8,1,0,14,7,-1
1,9,1,0,13,7,-1
3,8,1,0,13,6,-1
1,9,1,0,14,6,-1
1,10,1,0,13,6,-1
0,10,2,0,13,5,-1
0,10,3,0,14,5,-1
3,9,3,0,13,5,-1
0,9,4,0,12,5,-1
0,9,5,1,13,5,-1
3,8,5,1,11,5,-1
0,8,6,1,9,5,-1
0,8,7,1,8,5,-1
1,9,7,1,8,6,-1
0,9,8,1,8,7,-1
0,9,9,1,9,7,-1
0,9,10,1,9,9,-1
3,8,10,1,8,10,-101
3,8,10,1,8,10,-101
