Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,1,1,-1
0,7,1,1,1,-1
0,7,2,3,1,-1
1,8,2,4,1,-1
0,8,3,4,2,-1
0,8,4,5,2,-1
1,9,4,6,2,-1
0,9,5,6,1,-1
0,9,6,7,1,-1
3,8,6,7,2,-1
3,7,6,8,2,-1
0,7,7,8,3,-1
2,7,6,8,2,-1
3,6,6,7,2,-1
2,6,5,8,2,-1
3,5,5,8,3,-1
3,4,5,8,2,-1
1,5,5,8,3,-1
3,4,5,8,2,-1
1,5,5,8,3,-1
0,5,6,8,4,-1
3,4,6,9,4,-1
3,3,6,8,4,-1
3,2,6,8,3,-1
2,2,5,8,2,-1
0,2,6,8,3,-1
2,2,5,8,2,-1
0,2,6,8,3,-1
3,1,6,8,4,-1
3,0,6,8,3,-1
0,0,7,8,2,-1
1,1,7,8,3,-1
3,0,7,8,2,-1
0,0,8,8,3,-1
0,0,9,8,2,-1
1,1,9,8,3,-1
0,1,10,9,3,-1
1,2,10,8,3,-1
1,3,10,9,3,-1
1,4,10,8,3,-1
1,5,10,8,2,999
1,5,10,8,2,999
