Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,1,0
1,8,0,1,2,1,-1
1,9,0,1,3,2,-1
1,10,0,1,4,2,-1
1,11,0,1,3,1,-1
1,12,0,1,5,1,-1
1,13,0,1,7,1,-1
1,14,0,1,6,0,-1
0,14,1,1,5,1,-1
0,14,2,1,7,1,-1
0,14,3,1,8,1,-1
0,14,4,1,10,1,-1
0,14,5,1,11,0,-1
0,14,6,1,11,1,-1
0,14,7,1,11,3,-1
0,14,8,1,11,4,-1
0,14,9,1,10,4,-1
0,14,10,1,10,6,-1
0,14,11,1,10,7,-1
0,14,12,0,9,8,-1
2,14,11,1,11,8,-1
0,14,12,1,11,9,-1
0,14,13,1,12,8,-1
0,14,14,1,12,10,-1
3,13,14,1,12,11,-1
1,14,14,1,12,12,-1
2,14,13,1,13,13,-1
2,14,12,1,13,12,-1
2,14,11,1,14,11,-101
2,14,11,1,14,11,-101
