Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
0,7,1,0,11,14,-1
2,7,0,0,11,13,-1
0,7,1,0,11,12,-1
2,7,0,0,11,11,-1
0,7,1,0,10,11,-1
2,7,0,0,11,11,-1
0,7,1,0,11,12,-1
2,7,0,0,11,11,-1
0,7,1,0,10,11,-1
2,7,0,1,10,12,-1
3,6,0,0,9,12,-1
0,6,1,0,10,12,-1
2,6,0,0,9,12,-1
0,6,1,0,9,13,-1
2,6,0,0,9,12,-1
0,6,1,0,9,11,-1
2,6,0,0,10,11,-1
0,6,1,0,11,11,-1
2,6,0,0,11,12,-1
0,6,1,0,10,12,-1
2,6,0,0,10,11,-1
0,6,1,0,9,11,-1
2,6,0,0,8,11,-1
0,6,1,0,8,10,-1
2,6,0,0,7,10,-1
0,6,1,0,8,10,-1
2,6,0,0,7,10,-1
0,6,1,1,6,10,-1
1,7,1,0,6,9,-1
1,8,1,0,6,10,-1
2,8,0,0,7,10,-1
0,8,1,1,8,10,-1
3,7,1,0,8,11,-1
3,6,1,0,8,10,-1
2,6,0,0,8,11,-1
0,6,1,0,9,11,-1
2,6,0,0,10,11,-1
0,6,1,0,9,11,-1
2,6,0,0,8,11,-1
0,6,1,0,8,12,-1
2,6,0,0,8,11,-1
0,6,1,0,9,11,-1
2,6,0,0,9,10,-1
0,6,1,0,8,10,-1
2,6,0,0,8,9,-1
0,6,1,0,8,8,-1
2,6,0,0,9,8,-1
0,6,1,0,8,8,-1
2,6,0,0,8,7,-1
0,6,1,1,7,7,-1
2,6,0,0,8,7,-1
0,6,1,0,9,7,-1
2,6,0,0,9,8,-1
0,6,1,0,9,7,-1
2,6,0,1,10,7,-1
3,5,0,0,10,6,-1
3,4,0,1,10,5,-1
3,3,0,1,11,5,-1
3,2,0,1,11,4,-1
0,2,1,0,10,4,-1
0,2,2,0,10,3,-1
3,1,2,0,9,3,-1
3,0,2,1,9,2,-1
0,0,3,1,9,1,-1
0,0,4,1,8,1,-1
0,0,5,1,6,1,-1
0,0,6,1,7,0,-1
0,0,7,1,6,0,-1
0,0,8,1,5,0,-1
0,0,9,1,5,2,-1
0,0,10,1,5,3,-1
1,1,10,1,4,2,-1
1,2,10,1,4,3,-1
1,3,10,1,4,4,-1
0,3,11,1,5,5,-1
1,4,11,1,5,7,-1
1,5,11,1,6,8,-1
0,5,12,1,6,10,-1
0,5,13,1,7,10,-1
1,6,13,1,7,11,-1
0,6,14,1,7,12,-1
3,5,14,1,6,12,-1
1,6,14,1,6,14,-101
1,6,14,1,6,14,-101
