Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
0,7,1,0,13,14,-1
2,7,0,0,14,14,-1
0,7,1,0,14,13,-1
0,7,2,0,14,12,-1
2,7,1,0,14,11,-1
0,7,2,0,14,12,-1
2,7,1,0,14,13,-1
2,7,0,0,14,12,-1
0,7,1,0,14,13,-1
2,7,0,0,14,12,-1
0,7,1,0,14,13,-1
2,7,0,0,14,12,-1
0,7,1,0,14,11,-1
0,7,2,0,14,12,-1
2,7,1,0,14,11,-1
2,7,0,0,14,12,-1
0,7,1,0,14,11,-1
2,7,0,0,14,12,-1
0,7,1,0,14,11,-1
2,7,0,0,14,10,-1
0,7,1,1,14,9,-1
3,6,1,1,13,8,-1
2,6,0,1,13,7,-1
3,5,0,1,12,6,-1
3,4,0,0,10,6,-1
0,4,1,0,10,7,-1
3,3,1,1,9,7,-1
3,2,1,1,7,7,-1
3,1,1,1,7,6,-1
2,1,0,1,6,6,-1
3,0,0,1,5,6,-1
0,0,1,1,4,6,-1
2,0,0,1,4,5,-1
0,0,1,1,3,5,-1
2,0,0,1,4,5,-1
1,1,0,1,5,4,-1
3,0,0,1,6,4,-1
1,1,0,1,5,4,-1
3,0,0,1,5,5,-1
1,1,0,1,4,5,-1
3,0,0,1,4,6,-1
1,1,0,1,4,5,-1
3,0,0,1,4,4,-1
1,1,0,1,4,3,-1
3,0,0,1,4,2,-1
0,0,1,1,3,2,-1
2,0,0,1,1,2,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
