Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
0,7,1,0,11,14,-1
0,7,2,0,12,14,-1
2,7,1,0,12,13,-1
2,7,0,0,12,14,-1
0,7,1,0,12,13,-1
2,7,0,0,12,14,-1
0,7,1,0,12,13,-1
0,7,2,0,12,14,-1
2,7,1,0,12,13,-1
2,7,0,0,11,13,-1
0,7,1,0,10,13,-1
2,7,0,1,10,12,-1
0,7,1,0,10,11,-1
1,8,1,1,9,11,-1
2,8,0,1,9,9,-1
3,7,0,1,9,8,-1
1,8,0,1,9,6,-1
3,7,0,1,9,4,-1
3,6,0,1,8,3,-1
3,5,0,1,9,3,-1
3,4,0,1,8,2,-1
3,3,0,1,7,2,-1
3,2,0,1,8,3,-1
1,3,0,1,9,3,-1
3,2,0,1,8,2,-1
3,1,0,1,6,2,-1
3,0,0,1,4,2,-1
0,0,1,1,5,1,-1
0,0,2,1,4,1,-1
0,0,3,1,4,2,-1
0,0,4,1,5,3,-1
0,0,5,1,4,3,-1
0,0,6,1,3,4,-1
0,0,7,1,2,3,-1
0,0,8,1,2,5,-1
0,0,9,1,2,7,-1
0,0,10,1,3,8,-1
0,0,11,1,2,9,-1
0,0,12,1,1,10,-1
0,0,13,1,2,10,-1
1,1,13,1,3,10,-1
1,2,13,1,3,12,-1
0,2,14,1,2,13,-1
1,3,14,1,3,13,-1
1,4,14,1,4,12,-1
1,5,14,1,5,13,-1
1,6,14,1,6,14,-101
1,6,14,1,6,14,-101
