Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,3,0
1,8,0,0,5,3,-1
1,9,0,0,5,2,-1
1,10,0,1,4,2,-1
1,11,0,0,5,2,-1
0,11,1,0,5,3,-1
0,11,2,0,5,2,-1
0,11,3,0,5,3,-1
2,11,2,0,6,3,-1
0,11,3,0,6,4,-1
0,11,4,1,8,4,-1
0,11,5,1,7,4,-1
0,11,6,1,8,4,-1
0,11,7,1,9,5,-1
0,11,8,1,10,6,-1
0,11,9,1,10,8,-1
0,11,10,1,10,7,-1
3,10,10,1,11,8,-1
3,9,10,1,11,9,-1
3,8,10,1,10,10,-1
3,7,10,1,8,10,-1
0,7,11,1,7,10,-1
3,6,11,1,6,10,-1
0,6,12,1,7,11,-1
0,6,13,1,6,12,-1
0,6,14,1,6,14,-101
0,6,14,1,6,14,-101
