Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,3,0,-1
1,8,0,5,0,-1
0,8,1,7,0,-1
0,8,2,8,1,-1
2,8,1,7,1,-1
3,7,1,6,0,-1
0,7,2,7,1,-1
2,7,1,6,1,-1
3,6,1,5,1,-1
3,5,1,6,1,-1
1,6,1,5,0,-1
0,6,2,6,1,-1
2,6,1,6,2,-1
0,6,2,5,1,-1
1,7,2,6,0,-1
0,7,3,5,1,-1
1,8,3,4,1,-1
1,9,3,5,1,-1
1,10,3,6,1,-1
0,10,4,8,1,-1
0,10,5,8,2,-1
0,10,6,9,2,-1
3,9,6,9,3,-1
0,9,7,9,2,-1
3,8,7,9,3,-1
3,7,7,10,3,-1
0,7,8,10,4,-1
0,7,9,10,3,-1
3,6,9,10,4,-1
3,5,9,10,3,-1
0,5,10,10,4,999
0,5,10,10,4,999
