X,Y
3,5
3,4
3,5
4,5
5,5
7,7
7,6
7,5
6,5
7,5
7,4
6,4
6,3
5,3
5,4
4,4
5,4
4,4
4,3
9,5
9,6
9,7
9,6
10,6
9,6
9,7
9,8
8,8
0,6
0,7
0,8
1,8
2,2
3,2
3,1
2,1
3,1
3,0
3,1
3,3
