Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,0,-1
1,6,1,2,0,-1
1,7,1,3,0,-1
0,7,2,5,0,-1
0,7,3,5,1,-1
0,7,4,5,2,-1
1,8,4,6,1,-1
1,9,4,6,2,-1
2,9,3,7,2,-1
1,10,3,7,1,-1
3,9,3,7,2,-1
1,10,3,7,3,-1
2,10,2,7,4,-1
2,10,1,8,4,-1
3,9,1,8,5,-1
3,8,1,8,4,-1
1,9,1,7,4,-1
3,8,1,8,4,-1
1,9,1,7,4,-1
3,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,7,5,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,9,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,7,3,-1
1,10,0,7,4,-1
3,9,0,8,4,-1
0,9,1,9,4,-1
3,8,1,10,4,-1
3,7,1,9,4,-1
1,8,1,10,4,-1
3,7,1,9,4,-1
2,7,0,8,4,-1
1,8,0,9,4,-1
3,7,0,10,4,-1
0,7,1,9,4,-1
2,7,0,8,4,-1
1,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
3,8,1,8,4,-1
1,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,7,4,-1
0,8,1,6,4,-1
1,9,1,6,3,-1
1,10,1,7,3,-1
0,10,2,7,4,-1
2,10,1,8,4,-1
3,9,1,7,4,-1
3,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,6,4,-1
1,10,0,7,4,-1
0,10,1,8,4,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,9,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,7,4,-1
3,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
3,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
3,8,1,7,5,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,7,4,-1
3,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,8,5,-1
2,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,6,4,-1
1,10,0,7,4,-1
3,9,0,8,4,-1
3,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
3,8,1,8,4,-1
3,7,1,7,4,-1
1,8,1,8,4,-1
3,7,1,7,4,-1
1,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
2,9,0,8,4,-1
0,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
2,9,0,8,4,-1
0,9,1,8,5,-1
2,9,0,7,5,-1
3,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
3,8,1,8,4,-1
1,9,1,7,4,-1
2,9,0,8,4,-1
0,9,1,7,4,-1
3,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,7,5,-1
2,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
0,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,7,5,-1
1,10,0,7,4,-1
0,10,1,8,4,-1
3,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
2,9,0,6,4,-1
1,10,0,7,4,-1
0,10,1,8,4,-1
3,9,1,7,4,-1
3,8,1,8,4,-1
1,9,1,7,4,-1
2,9,0,8,4,-1
0,9,1,7,4,-1
2,9,0,8,4,-1
3,8,0,9,4,-1
3,7,0,9,5,-1
3,6,0,8,5,-1
1,7,0,9,5,-1
1,8,0,8,5,-1
0,8,1,8,4,-1
1,9,1,7,4,-1
2,9,0,8,4,-1
0,9,1,7,4,-1
1,10,1,6,4,-1
2,10,0,7,4,-1
3,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,9,4,-1
3,8,1,8,4,-1
1,9,1,9,4,-1
3,8,1,10,4,-1
3,7,1,9,4,-1
1,8,1,8,4,-1
2,8,0,7,4,-1
0,8,1,8,4,-1
1,9,1,9,4,-1
3,8,1,8,4,-1
1,9,1,7,4,-1
2,9,0,6,4,-1
1,10,0,6,3,-1
0,10,1,7,3,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
3,8,1,8,4,-1
1,9,1,8,5,-1
3,8,1,8,4,-1
1,9,1,8,5,-1
2,9,0,8,4,-1
0,9,1,7,4,-1
0,9,2,8,4,-1
2,9,1,7,4,-1
0,9,2,8,4,-1
2,9,1,7,4,-1
2,9,0,7,3,-1
1,10,0,7,4,-1
3,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,8,4,-1
3,8,0,9,4,-1
3,7,0,9,5,-1
3,6,0,9,6,-1
0,6,1,9,5,-1
2,6,0,9,4,-1
3,5,0,8,4,-1
3,4,0,7,4,-1
3,3,0,6,4,-1
0,3,1,5,3,-1
3,2,1,4,3,-1
3,1,1,4,2,-1
1,2,1,2,2,-1
2,2,0,2,1,-1
3,1,0,3,2,-1
1,2,0,2,1,-1
0,2,1,1,0,-1
1,3,1,3,0,-1
0,3,2,3,0,-1
3,2,2,3,1,-1
0,2,3,2,2,-1
2,2,2,1,2,-1
1,3,2,3,2,-1001
1,3,2,3,2,-1001
