X,Y
3,4
3,3
4,3
5,3
5,4
4,4
4,3
4,4
5,4
1,8
2,8
2,7
2,8
2,7
3,7
4,7
5,7
6,7
7,5
7,4
7,5
8,5
1,3
7,3
6,3
