Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,0,0,-1
1,8,0,0,1,-1
3,7,0,1,1,-1
1,8,0,0,1,-1
3,7,0,0,2,-1
1,8,0,1,2,-1
1,9,0,1,3,-1
1,10,0,2,3,-1
0,10,1,3,3,-1
2,10,0,2,3,-1
0,10,1,1,3,-1
2,10,0,2,3,-1
3,9,0,3,3,-1
3,8,0,3,4,-1
3,7,0,4,3,-1
1,8,0,3,3,-1
1,9,0,4,3,-1
3,8,0,4,2,-1
3,7,0,5,1,-1
1,8,0,6,1,-1
1,9,0,6,0,-1
1,10,0,8,0,-1
0,10,1,9,0,-1
0,10,2,8,0,-1
0,10,3,9,0,-1
3,9,3,10,0,-1
0,9,4,10,2,-1
0,9,5,10,3,-1
0,9,6,10,4,-1
0,9,7,10,6,-1
0,9,8,9,7,-1
0,9,9,10,8,-1
0,9,10,9,9,-1
3,8,10,8,10,-1001
3,8,10,8,10,-1001
