Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,0,0,-1
1,8,0,0,1,-1
3,7,0,0,0,-1
3,6,0,1,0,-1
1,7,0,2,0,-1
1,8,0,1,0,-1
1,9,0,0,0,-1
1,10,0,0,1,-1
3,9,0,1,1,-1
3,8,0,2,1,-1
3,7,0,2,2,-1
1,8,0,1,2,-1
3,7,0,2,2,-1
3,6,0,4,2,-1
1,7,0,5,1,-1
1,8,0,6,1,-1
1,9,0,6,0,-1
1,10,0,7,0,-1
0,10,1,8,0,-1
0,10,2,9,0,-1
3,9,2,10,0,-1
3,8,2,9,0,-1
3,7,2,10,0,-1
0,7,3,9,0,-1
3,6,3,10,0,-1
0,6,4,9,0,-1
3,5,4,10,0,-1
3,4,4,9,0,-1
3,3,4,10,0,-1
0,3,5,9,0,-1
0,3,6,10,0,-1
0,3,7,10,1,-1
2,3,6,10,2,-1
2,3,5,10,3,-1
3,2,5,10,2,-1
1,3,5,10,1,-1
2,3,4,10,0,-1
0,3,5,9,0,-1
3,2,5,10,0,-1
0,2,6,9,0,-1
3,1,6,10,0,-1
3,0,6,10,1,-1
2,0,5,10,0,-1
1,1,5,9,0,-1
2,1,4,10,0,-1
3,0,4,9,0,-1
1,1,4,8,0,-1
0,1,5,9,0,-1
0,1,6,10,0,-1
0,1,7,9,0,-1
2,1,6,10,0,-1
1,2,6,9,0,-1
0,2,7,10,0,-1
2,2,6,9,0,-1
0,2,7,10,0,-1
1,3,7,9,0,-1
0,3,8,10,0,-1
0,3,9,9,0,-1
1,4,9,10,0,-1
0,4,10,9,0,-1
1,5,10,10,0,999
1,5,10,10,0,999
