Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,1,1,-1
3,6,0,2,1,-1
1,7,0,1,1,-1
1,8,0,1,2,-1
1,9,0,2,2,-1
1,10,0,3,2,-1
3,9,0,3,3,-1
3,8,0,4,3,-1
3,7,0,5,2,-1
1,8,0,5,1,-1
1,9,0,6,1,-1
1,10,0,6,0,-1
0,10,1,7,0,-1
0,10,2,6,0,-1
0,10,3,7,0,-1
2,10,2,6,0,-1
2,10,1,7,0,-1
0,10,2,6,0,-1
0,10,3,7,0,-1
0,10,4,6,0,-1
2,10,3,7,0,-1
3,9,3,6,0,-1
1,10,3,7,0,-1
0,10,4,6,0,-1
0,10,5,6,1,-1
0,10,6,7,2,-1
0,10,7,7,4,-1
2,10,6,8,4,-1
3,9,6,9,4,-1
1,10,6,9,5,-1
0,10,7,9,6,-1
0,10,8,9,7,-1
0,10,9,10,8,-1
2,10,8,9,8,-1
3,9,8,8,9,-1
1,10,8,9,9,-1
2,10,7,9,8,-1
2,10,6,9,6,-1
0,10,7,10,6,-1
3,9,7,9,7,-1001
3,9,7,9,7,-1001
