Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,0,1,0,-1
1,9,0,0,0,0,-1
1,10,0,0,1,0,-1
1,11,0,0,2,0,-1
1,12,0,0,1,0,-1
1,13,0,0,2,0,-1
1,14,0,0,1,0,-1
0,14,1,0,2,0,-1
0,14,2,0,3,0,-1
0,14,3,0,2,0,-1
2,14,2,0,1,0,-1
2,14,1,0,2,0,-1
2,14,0,0,3,0,-1
0,14,1,0,2,0,-1
0,14,2,1,2,1,-1
0,14,3,1,3,1,-1
0,14,4,1,4,1,-1
0,14,5,1,5,2,-1
0,14,6,1,6,2,-1
0,14,7,1,8,2,-1
0,14,8,1,7,2,-1
0,14,9,1,8,3,-1
0,14,10,1,8,4,-1
0,14,11,1,8,5,-1
0,14,12,1,7,6,-1
3,13,12,1,8,7,-1
0,13,13,1,8,8,-1
0,13,14,1,8,9,-1
3,12,14,1,8,10,-1
3,11,14,1,8,11,-1
3,10,14,1,9,12,-1
1,11,14,1,9,11,-1
3,10,14,1,9,13,-1
3,9,14,1,9,14,-101
3,9,14,1,9,14,-101
